title,group,product,entities,random_key,image_url,brand,persian_name
پیرسینگ گوش مدل رعد فیروزه ای,نامشخص,پیرسینگ,"[{'name': 'محل استفاده', 'values': ['گوش']}, {'name': 'طرح', 'values': ['رعد']}, {'name': 'رنگ', 'values': ['فیروزه ای']}]",193b2163-2ae1-427a-8add-bec1d93fcec1,https://image.torob.com/base/images/mA/xm/mAxmLg6C6y0lqJc2.webp,,
پیرسینگ مدل SDSRGJw Gem,نامشخص,پیرسینگ,[],927abcd9-8341-4bb3-9212-222f6176c326,https://image.torob.com/base/images/2L/mC/2LmCk53hJAokHQ9-.webp,,
پیرسینگ نقره وارداتی عیار 925,نامشخص,پیرسینگ,"[{'name': 'جنس', 'values': ['نقره']}]",393bdbba-21a9-42cc-8824-48503f49e2b9,https://image.torob.com/base/images/b5/uQ/b5uQ2-XL7wPngvOu.jpg,,
پیرسینگ تک نگین گوش استیل پشت توپی طرح ستاره و قلب و نگین رنگ ثابت و ضد حساسیت کد sf,نامشخص,پیرسینگ,"[{'name': 'نوع نگین', 'values': ['تک نگین']}, {'name': 'محل استفاده', 'values': ['گوش']}, {'name': 'جنس', 'values': ['استیل']}, {'name': 'طرح', 'values': ['پشت توپی', 'ستاره', 'قلب', 'نگین']}, {'name': 'ویژگی ها', 'values': ['رنگ ثابت', 'ضد حساسیت']}]",e6a3eaef-8cb7-41ba-8e4f-8b3b1c2135ba,https://image.torob.com/base/images/s4/Ff/s4FfrrB_wQ7H7StI.jpg,,
پیرسینگ بدن کد PS1011,نامشخص,پیرسینگ,"[{'name': 'نوع کلی', 'values': ['پیرسینگ بدن']}]",5d151b59-af46-4fd6-a2e3-a119daca8fcf,https://image.torob.com/base/images/Xe/Pl/XePleqfWhp6HxOgW.jpg,,
پیرسینگ گوش زنانه اقلیمه مدل HS203,زنانه,پیرسینگ,"[{'name': 'محل استفاده', 'values': ['گوش']}, {'name': 'برند', 'values': ['اقلیمه']}]",03e327bc-c408-42fb-9b96-a6bfcbbb2eb0,https://image.torob.com/base/images/Yp/QP/YpQPZdzJMghHjznQ.jpg,,
پیرسینگ گوش کد 983,نامشخص,پیرسینگ,"[{'name': 'محل استفاده', 'values': ['گوش']}]",2aa41b58-b350-4eab-86f2-68192dc0a6b2,https://image.torob.com/base/images/kK/M6/kKM6eNe3NDEvX1nu.jpg,,
پیرسینگ نعلی ستاره ۱۰mm کد 2383,نامشخص,پیرسینگ,"[{'name': 'نوع کلی', 'values': ['پیرسینگ نعلی']}, {'name': 'طرح', 'values': ['ستاره']}, {'name': 'سایز', 'values': ['10mm']}]",3e2968c9-7335-45a8-a81a-316969b5ae17,https://image.torob.com/base/images/Pn/3Y/Pn3Y8yGlCnmYod58.jpg,,
پیرسینگ ناف طرح ستاره,نامشخص,پیرسینگ,"[{'name': 'محل استفاده', 'values': ['ناف']}, {'name': 'طرح', 'values': ['ستاره']}]",2ff96fd1-45a0-4472-acf0-db305100a3e1,https://image.torob.com/base/images/Hs/Kh/HsKhBcMpH0CFzBI9.jpg,,
پیرسینگ بینی و گوش فانتزی طرح رابیت (بدون سوراخ),نامشخص,پیرسینگ,"[{'name': 'محل استفاده', 'values': ['بینی', 'گوش']}, {'name': 'طرح', 'values': ['فانتزی', 'رابیت']}, {'name': 'نوع اتصال (پیرسینگ فیک)', 'values': ['بدون سوراخ']}, {'name': 'نوع کلی', 'values': ['پیرسینگ فانتزی']}]",482d0aae-d1cc-450b-ac34-3ccbc7da1d72,https://image.torob.com/base/images/tF/Ob/tFObNxVUaW8xQMpW.webp,,
پیرسینگ گوش نقره طرح جواهر مواج MK7010,نامشخص,پیرسینگ,"[{'name': 'محل استفاده', 'values': ['گوش']}, {'name': 'جنس', 'values': ['نقره']}, {'name': 'طرح', 'values': ['جواهر مواج']}]",cd69680c-9b0a-41b4-a2e9-22f6d524bbf3,https://image.torob.com/base/images/Bm/S-/BmS-tv1T_FaTFhui.jpg,,
پیرسینگ ناف مدل قلب بالدار نقره ای کد 791,نامشخص,پیرسینگ,"[{'name': 'محل استفاده', 'values': ['ناف']}, {'name': 'طرح', 'values': ['قلب بالدار']}, {'name': 'رنگ', 'values': ['نقره ای']}]",d56739be-bb9e-470a-9cd6-bfa59bc58ac9,https://image.torob.com/base/images/0h/dP/0hdPZoBAfEYP50Zg.jpg,,
پیرسینگ میکس 5 عددی استیل,نامشخص,پیرسینگ,"[{'name': 'تعداد در بسته', 'values': ['5 عددی']}, {'name': 'جنس', 'values': ['استیل']}]",567a9919-e25f-4a0a-b2df-762f000ebec6,https://image.torob.com/base/images/_l/fP/_lfPmAFYfh_lfwn8.jpg,,
Jaida Moda Unisex Gold 316L Cat Cat Cat Cat Figure Tragus Labret Helix Piercing,Unisex,Piercing,"[{'name': 'جنس', 'values': ['316L']}, {'name': 'رنگ', 'values': ['Gold']}, {'name': 'طرح', 'values': ['Cat', 'Cat Figure']}, {'name': 'محل استفاده', 'values': ['Tragus', 'Labret', 'Helix']}]",641d6681-421b-4f9e-bda2-b281715d1fd0,https://image.torob.com/base/images/5C/ni/5CniQeI7h3XfuQdE.jpg,,
پیرسینگ گوش طرح گل طلایی نگینی کد 691,نامشخص,پیرسینگ,"[{'name': 'محل استفاده', 'values': ['گوش']}, {'name': 'طرح', 'values': ['گل']}, {'name': 'رنگ', 'values': ['طلایی']}, {'name': 'نوع نگین', 'values': ['نگینی']}]",2bac1b7e-2e69-49a0-a9b8-18a153e95325,https://image.torob.com/base/images/cq/GL/cqGLBvxSkIMQhjy9.jpg,,
پرسینگ نگین دار روکش طلا,نامشخص,پیرسینگ,"[{'name': 'نوع نگین', 'values': ['نگین دار']}, {'name': 'جنس', 'values': ['روکش طلا']}]",70bf7562-b5e9-4ce9-a158-554bcfdec2ba,https://image.torob.com/base/images/GU/CD/GUCDn-q6r9Av13sI.jpg,,
نگین میکرودرمال پایه استیل,نامشخص,نگین,"[{'name': 'نوع کلی', 'values': ['میکرودرمال']}, {'name': 'جنس', 'values': ['استیل']}]",1c58ea26-5a88-483e-b0ff-b5cdd7fe7c77,https://image.torob.com/base/images/SH/D7/SHD7U-NX_bN1xEi8.jpg,,
نگین دندان کد 2260,نامشخص,نگین,"[{'name': 'محل استفاده', 'values': ['دندان']}]",67b6a8ac-3fb5-4373-af56-0d60b2cfebde,https://image.torob.com/base/images/So/3w/So3wYUhgSTBmE7av.jpg,,
پیرسینگ طلایی تاج برند استیل کد7690,نامشخص,پیرسینگ,"[{'name': 'رنگ', 'values': ['طلایی']}, {'name': 'طرح', 'values': ['تاج']}, {'name': 'برند', 'values': ['استیل']}]",628a0ee4-a9a6-40fd-a0de-fb83304cb312,https://image.torob.com/base/images/32/ld/32lda8kvuDZiyq-D.jpg,,
پیرسینگ سینه نقره ای خاص,نامشخص,پیرسینگ,"[{'name': 'محل استفاده', 'values': ['سینه']}, {'name': 'رنگ', 'values': ['نقره ای']}]",217fc153-6ebf-46e4-af79-53542457c82b,https://image.torob.com/base/images/Sr/A2/SrA2DssDQeTw_1jX.jpg,,
پیرسینگ گوش کد PG086020,نامشخص,پیرسینگ,"[{'name': 'محل استفاده', 'values': ['گوش']}]",bc1b6031-dc90-417c-977b-f9f4a49d3841,https://image.torob.com/base/images/dg/iI/dgiIHK2L916pDaqr.jpg,,
پیرسینگ مگنتی مشکی,نامشخص,پیرسینگ,"[{'name': 'رنگ', 'values': ['مشکی']}, {'name': 'نوع کلی', 'values': ['مگنتی']}]",7141eb82-e5fa-4da0-92c0-761ade75cf7f,https://image.torob.com/base/images/xG/9e/xG9e8ymZAxOBqbCK.jpg,,
پیرسینگ گوش مدل PG492,نامشخص,پیرسینگ,"[{'name': 'محل استفاده', 'values': ['گوش']}]",47d787ef-2712-463b-a9d6-d6d5cfa8e478,https://image.torob.com/base/images/LK/Qr/LKQrkWbqgf9v1M9W.jpg,,
سپتوم نعلی سرگرد هفت رنگ استیل قطر 10 میلیمتر,نامشخص,پیرسینگ,"[{'name': 'محل استفاده', 'values': ['سپتوم']}, {'name': 'نوع کلی', 'values': ['نعلی']}, {'name': 'جنس', 'values': ['استیل']}, {'name': 'رنگ', 'values': ['هفت رنگ']}, {'name': 'سایز', 'values': ['10 میلیمتر']}]",de3cf9b6-084f-4814-be58-ba8636c84c91,https://image.torob.com/base/images/rE/pn/rEpnKQheuUV37aBD.jpg,,
پیرسینگ حلقه نگین مشکی کد 529,نامشخص,پیرسینگ,"[{'name': 'طرح', 'values': ['حلقه']}, {'name': 'نوع نگین', 'values': ['نگین']}, {'name': 'رنگ', 'values': ['مشکی']}]",61b4a1ea-f95c-40cd-bac5-84dd4f2c447e,https://image.torob.com/base/images/G3/2K/G32KsugbE4O9xa3V.jpg,,
پیرسینگ گوش چشم مژه دار نگینی,نامشخص,پیرسینگ,"[{'name': 'محل استفاده', 'values': ['گوش']}, {'name': 'طرح', 'values': ['چشم مژه دار']}, {'name': 'نوع نگین', 'values': ['نگینی']}]",85998aa5-1493-4fb6-af93-c8f1704a2276,https://image.torob.com/base/images/fL/hV/fLhVe49cgrclLME1.jpg,,
پیرسینگ طرح خوشه و برگ استیل درجه 1 رنگ ثابت ضد حساسیت قیمت تکی درج شده,نامشخص,پیرسینگ,"[{'name': 'طرح', 'values': ['خوشه و برگ']}, {'name': 'جنس', 'values': ['استیل']}, {'name': 'ویژگی ها', 'values': ['درجه 1', 'رنگ ثابت', 'ضد حساسیت']}, {'name': 'تعداد در بسته', 'values': ['تکی']}]",1704a1c0-0fe5-4e4d-b456-22776a34ca6d,https://image.torob.com/base/images/eB/aU/eBaU_ms8_xNLcDBu.jpg,,
پیرسینگ زنانه مدل چشم نظر,زنانه,پیرسینگ,"[{'name': 'طرح', 'values': ['چشم نظر']}]",0cb3b186-a2b6-4ab5-8496-6849c029959f,https://image.torob.com/base/images/WJ/W4/WJW48dSM7gRTze3m.jpg,,
پیرسینگ استیل آبی نگین دار کد 7709,نامشخص,پیرسینگ,"[{'name': 'جنس', 'values': ['استیل']}, {'name': 'رنگ', 'values': ['آبی']}, {'name': 'نوع نگین', 'values': ['نگین دار']}]",8ce7c1fb-f0d4-412d-ac2b-374256c5df76,https://image.torob.com/base/images/uM/k3/uMk38z0G1AEiRhCx.jpg,,
پیرسینگ ناف با نگین قلبی سبز روشن کد 591,نامشخص,پیرسینگ,"[{'name': 'محل استفاده', 'values': ['ناف']}, {'name': 'نوع نگین', 'values': ['قلبی']}, {'name': 'رنگ', 'values': ['سبز روشن']}]",7d826e4f-8974-4c9d-96e4-374a1b822ad1,https://image.torob.com/base/images/vv/HU/vvHUlqa4ua_ve_oJ.jpg,,
پیرسینگ طلا 18 عیار زنانه مایا ماهک مدل MO0186,زنانه,پیرسینگ,"[{'name': 'جنس', 'values': ['طلا 18 عیار']}, {'name': 'برند', 'values': ['مایا ماهک']}]",a9b63c22-d66c-491d-9cea-3e049ab8d4b5,https://image.torob.com/base/images/N4/A5/N4A5ZH1mx-mRJIAN.jpg,,
پیرسینگ فیک ناف (بدون سوراخ),نامشخص,پیرسینگ,"[{'name': 'محل استفاده', 'values': ['ناف']}, {'name': 'نوع کلی', 'values': ['فیک']}, {'name': 'نوع اتصال (پیرسینگ فیک)', 'values': ['بدون سوراخ']}]",f6abd7c6-7573-4965-949c-c56c58c0c6ba,https://image.torob.com/base/images/Z8/KI/Z8KICScOiwSV690M.jpg,,
پرسینگ بینی فیک،پیرسینگ بینی فیک،پرسینگ فیک بینی4,نامشخص,پیرسینگ,"[{'name': 'محل استفاده', 'values': ['بینی']}, {'name': 'نوع کلی', 'values': ['فیک']}]",e1122588-fb83-4ba8-8e5e-c797b4d6c5ca,https://image.torob.com/base/images/G_/3G/G_3GqHSiid61mprR.jpg,,
پیرسینگ ناف گل کد 945,نامشخص,پیرسینگ,"[{'name': 'محل استفاده', 'values': ['ناف']}, {'name': 'طرح', 'values': ['گل']}]",0cf45933-6ab9-46f2-be25-d10595096d1e,https://image.torob.com/base/images/yi/RH/yiRHeJGVKybzqYKU.jpg,,
پیرسینگ گوش هلیکس دخترانه برند ژوپینگ رنگ ثابت,دخترانه,پیرسینگ,"[{'name': 'محل استفاده', 'values': ['گوش']}, {'name': 'برند', 'values': ['ژوپینگ']}, {'name': 'ویژگی ها', 'values': ['رنگ ثابت']}, {'name': 'نوع کلی', 'values': ['هلیکس']}]",8de6f637-5802-4a5b-b387-9da6e69922de,https://image.torob.com/base/images/yn/Fq/ynFqOeQN2ji24POn.jpg,,
پیرسینگ گوش زنانه مدل پیچی کد p4791,زنانه,پیرسینگ,"[{'name': 'محل استفاده', 'values': ['گوش']}, {'name': 'طرح', 'values': ['پیچی']}]",d561067b-7c3c-4cf1-ba4f-d3b7b85178d8,https://image.torob.com/base/images/Vx/hp/VxhpoWxPDLZDpvxV.jpg,,
پیرسینگ ناف استیل,نامشخص,پیرسینگ,"[{'name': 'محل استفاده', 'values': ['ناف']}, {'name': 'جنس', 'values': ['استیل']}, {'name': 'نوع کلی', 'values': ['پیرسینگ ناف']}]",7dd3fd08-091b-4585-aa93-97533e842a82,https://image.torob.com/base/images/xm/Vi/xmVivrmPDd4yPvIr.jpg,,
پیرسینگ گوش مدل EStS CrowSkull,نامشخص,پیرسینگ,"[{'name': 'محل استفاده', 'values': ['گوش']}, {'name': 'طرح', 'values': ['CrowSkull']}, {'name': 'نوع کلی', 'values': ['پیرسینگ گوش']}]",b2b72265-9c5c-4955-b599-2bfa15b5ef17,https://image.torob.com/base/images/Ak/k5/Akk5zHCop7s8f-hb.webp,,
پیرسینگ نقره مثلث سوراخ,نامشخص,پیرسینگ,"[{'name': 'جنس', 'values': ['نقره']}, {'name': 'طرح', 'values': ['مثلث']}, {'name': 'نوع کلی', 'values': ['پیرسینگ']}]",47a37fb9-c222-435a-8481-8282d3f22a43,https://image.torob.com/base/images/Ki/zF/KizFgH9Sn1jHx5sz.jpg,,
پیرسینگ حلقه ای طلایی طرح گل,نامشخص,پیرسینگ,"[{'name': 'طرح', 'values': ['حلقه ای', 'گل']}, {'name': 'رنگ', 'values': ['طلایی']}, {'name': 'نوع کلی', 'values': ['پیرسینگ حلقه ای']}]",093532f4-bcde-402b-ac8c-db06e8f23361,https://image.torob.com/base/images/hc/c5/hcc5CsffIBvg-ctV.webp,,
پیرسینگ گوش جواهری طرح تاج فول نگین,نامشخص,پیرسینگ,"[{'name': 'محل استفاده', 'values': ['گوش']}, {'name': 'طرح', 'values': ['تاج']}, {'name': 'نوع نگین', 'values': ['نگین دار']}, {'name': 'نوع کلی', 'values': ['پیرسینگ گوش جواهری']}]",45b3a134-92b3-4bd5-b139-a18708381ad7,https://image.torob.com/base/images/WW/jy/WWjyvtGavybfAbuB.jpg,,
پیرسینگ گوش زنانه مدل ایرکاف پروانه,زنانه,پیرسینگ گوش,"[{'name': 'محل استفاده', 'values': ['گوش']}, {'name': 'طرح', 'values': ['پروانه']}, {'name': 'نوع کلی', 'values': ['ایرکاف']}]",b76147d7-38d7-4dcd-a92b-fed9f764033b,https://image.torob.com/base/images/02/v-/02v-inJ39Ahy9VZq.jpg,,
پیرسینگ گوش مگنتی مدل توپی,نامشخص,پیرسینگ,"[{'name': 'محل استفاده', 'values': ['گوش']}, {'name': 'نوع اتصال (پیرسینگ فیک)', 'values': ['مگنتی']}, {'name': 'طرح', 'values': ['توپی']}, {'name': 'نوع کلی', 'values': ['پیرسینگ گوش مگنتی']}]",c3396c0d-0510-41b0-82df-c892e39d5aa9,https://image.torob.com/base/images/jd/a5/jda5kfQ53mlIW1S5.jpg,,
پرسینگ رینگ ثابت,نامشخص,پیرسینگ,"[{'name': 'طرح', 'values': ['رینگ']}, {'name': 'نوع کلی', 'values': ['پیرسینگ رینگ']}]",1097d31f-41c8-4d39-a8a8-4e5bb365037c,https://image.torob.com/base/images/Xe/Rj/XeRjmLwM2WrFXc1L.jpg,,
پیرسینگ زبان مدل نگینی,نامشخص,پیرسینگ,"[{'name': 'محل استفاده', 'values': ['زبان']}, {'name': 'نوع نگین', 'values': ['نگینی']}, {'name': 'نوع کلی', 'values': ['پیرسینگ زبان']}]",6fb0f671-5480-4dc2-9b92-adc27b2e3f4a,https://image.torob.com/base/images/kJ/Od/kJOdN1f4yQtZxHB5.jpg,,
پرسینگ فیک بینی ستاره,نامشخص,پیرسینگ فیک,"[{'name': 'محل استفاده', 'values': ['بینی']}, {'name': 'نوع کلی', 'values': ['پیرسینگ فیک']}, {'name': 'طرح', 'values': ['ستاره']}]",a556a544-c9cf-4784-aefd-42c1f35d413d,https://image.torob.com/base/images/Ie/mS/IemS2U7hktZJXPTC.jpg,,
پیرسینگ گوش مدل 376PRMZ,نامشخص,پیرسینگ,"[{'name': 'محل استفاده', 'values': ['گوش']}, {'name': 'نوع کلی', 'values': ['پیرسینگ گوش']}]",437c379b-da71-4cd2-97f2-e254989b7e32,https://image.torob.com/base/images/hp/U0/hpU0zRYjFxZZucZ8.jpg,,
جواهری برگ هلالی,نامشخص,جواهری,"[{'name': 'طرح', 'values': ['برگ هلالی']}, {'name': 'نوع کلی', 'values': ['جواهری']}]",c2f17dd8-26e0-443e-975a-e59b585de819,https://image.torob.com/base/images/lj/PL/ljPLIiNChkWCK-sk.jpg,,
پیرسینگ فیک بینی پروانه نگین دار,نامشخص,پیرسینگ فیک,"[{'name': 'محل استفاده', 'values': ['بینی']}, {'name': 'نوع کلی', 'values': ['پیرسینگ فیک']}, {'name': 'طرح', 'values': ['پروانه']}, {'name': 'نوع نگین', 'values': ['نگین دار']}]",7e5dfe5b-2903-4eb2-87d2-85a379c56c75,https://image.torob.com/base/images/ep/gA/epgAzrJBj5VZeFCh.jpg,,
پیرسینگ ابرو استیل کد 551,نامشخص,پیرسینگ,"[{'name': 'محل استفاده', 'values': ['ابرو']}, {'name': 'جنس', 'values': ['استیل']}, {'name': 'نوع کلی', 'values': ['پیرسینگ ابرو']}]",c1bc2853-2b80-4a64-b6bf-31ccc592309e,https://image.torob.com/base/images/wT/WB/wTWBHsB-vAuEwayh.jpg,,
پیرسینگ مدل SDSP SimplePeak,نامشخص,پیرسینگ,"[{'name': 'نوع کلی', 'values': ['پیرسینگ']}, {'name': 'طرح', 'values': ['SimplePeak']}]",a536e164-91ff-4850-a3db-314159c3f7c0,https://image.torob.com/base/images/nJ/4L/nJ4LCyLpl6izzYUx.webp,,
پیرسینگ گوش نگین برگ هلالی,نامشخص,پیرسینگ,"[{'name': 'محل استفاده', 'values': ['گوش']}, {'name': 'نوع نگین', 'values': ['نگین']}, {'name': 'طرح', 'values': ['برگ هلالی']}, {'name': 'نوع کلی', 'values': ['پیرسینگ گوش']}]",52c27f28-f3ca-40f5-b9e7-ac805a014d7d,https://image.torob.com/base/images/IZ/pt/IZpt0cpjuplX1U_g.webp,,
پیرسینگ فیک مگنتی,نامشخص,پیرسینگ,"[{'name': 'نوع کلی', 'values': ['فیک']}, {'name': 'نوع اتصال (پیرسینگ فیک)', 'values': ['مگنتی']}]",2f3bb37d-afe0-4652-8f1d-ddc4473efe2f,https://image.torob.com/base/images/-9/fj/-9fjHt3uqFWXDvwv.jpg,,
پیرسینگ,نامشخص,پیرسینگ,[],df2877f1-ac76-4653-ac14-5129a808c2fc,https://image.torob.com/base/images/7X/B6/7XB6rdSNZyPyJY_j.jpg,,
اوپنر گوش سایز 8 کد 2225,نامشخص,اوپنر گوش,"[{'name': 'محل استفاده', 'values': ['گوش']}, {'name': 'سایز', 'values': ['8']}]",83f0529d-bde6-4f60-969d-394c534c6d05,https://image.torob.com/base/images/7v/aq/7vaqyR2ea1Tu1VoV.jpg,,
پیرسینگ جواهری گوش آویز ستاره کد 10959 کد 1178032,نامشخص,پیرسینگ,"[{'name': 'نوع نگین', 'values': ['جواهری']}, {'name': 'محل استفاده', 'values': ['گوش']}, {'name': 'طرح', 'values': ['ستاره', 'آویز']}]",c6fa62b8-2d80-462b-aaa4-2188fbb2ba28,https://image.torob.com/base/images/i_/1J/i_1Ju-BglfsB6zHa.jpg,,
